age,gender,race,marital_status,occupation
27, Male,*,*, Exec-managerial
22, Female,*,*, Other-service
68, Female,*,*, Sales
55, Male,*,*, Farming-fishing
22, Male,*,*, Other-service
25, Female,*,*, Exec-managerial
68, Male,*,*, Farming-fishing
62, Female,*,*, Exec-managerial
26, Male,*,*, Other-service
34, Male,*,*, Prof-specialty
68, Male,*,*, Sales
42, Male,*,*, Exec-managerial
45, Male,*,*, Sales
26, Male,*,*, Transport-moving
25, Male,*,*, Machine-op-inspct
23, Male,*,*, Prof-specialty
29, Male,*,*, Other-service
65, Female,*,*, Farming-fishing
31, Male,*,*, Transport-moving
26, Female,*,*, Adm-clerical
39, Male,*,*, Craft-repair
44, Male,*,*, Machine-op-inspct
45, Female,*,*, Prof-specialty
26, Female,*,*, Prof-specialty
26, Male,*,*, Transport-moving
36, Male,*,*, Transport-moving
38, Male,*,*, Craft-repair
39, Male,*,*, Machine-op-inspct
52, Male,*,*, Exec-managerial
39, Male,*,*, Craft-repair
41, Male,*,*, Craft-repair
42, Male,*,*, Exec-managerial
47, Male,*,*, Sales
28, Male,*,*, Protective-serv
25, Male,*,*, Prof-specialty
35, Female,*,*, Adm-clerical
32, Female,*,*, Adm-clerical
38, Male,*,*, Craft-repair
44, Male,*,*, Tech-support
21, Female,*,*, ?
27, Female,*,*, Sales
30, Male,*,*, Exec-managerial
30, Male,*,*, Sales
45, Male,*,*, Handlers-cleaners
20, Male,*,*, Craft-repair
57, Male,*,*, Prof-specialty
43, Male,*,*, Adm-clerical
50, Female,*,*, ?
28, Female,*,*, Machine-op-inspct
25, Female,*,*, Tech-support
25, Male,*,*, Sales
90, Male,*,*, Exec-managerial
38, Male,*,*, Prof-specialty
35, Female,*,*, Exec-managerial
50, Male,*,*, Exec-managerial
26, Female,*,*, Adm-clerical
39, Male,*,*, Farming-fishing
56, Male,*,*, Sales
24, Female,*,*, Protective-serv
46, Female,*,*, Adm-clerical
18, Female,*,*, Adm-clerical
37, Male,*,*, Exec-managerial
57, Female,*,*, Prof-specialty
43, Female,*,*, Adm-clerical
29, Male,*,*, Prof-specialty
40, Male,*,*, Exec-managerial
44, Male,*,*, Exec-managerial
77, Male,*,*, Exec-managerial
30, Male,*,*, Prof-specialty
21, Male,*,*, Machine-op-inspct
66, Male,*,*, Protective-serv
40, Male,*,*, Transport-moving
68, Male,*,*, Sales
64, Female,*,*, Other-service
26, Female,*,*, Prof-specialty
32, Male,*,*, Exec-managerial
32, Male,*,*, Adm-clerical
51, Male,*,*, Prof-specialty
50, Male,*,*, Prof-specialty
49, Male,*,*, Sales
28, Male,*,*, Transport-moving
29, Female,*,*, Other-service
21, Male,*,*, Sales
28, Female,*,*, Adm-clerical
55, Male,*,*, Craft-repair
45, Male,*,*, Sales
35, Male,*,*, Sales
31, Male,*,*, ?
26, Male,*,*, Prof-specialty
30, Male,*,*, Other-service
33, Male,*,*, Sales
40, Male,*,*, Prof-specialty
23, Male,*,*, Exec-managerial
35, Female,*,*, Sales
48, Male,*,*, Farming-fishing
39, Male,*,*, Handlers-cleaners
53, Female,*,*, Prof-specialty
49, Male,*,*, Adm-clerical
31, Female,*,*, Exec-managerial
36, Male,*,*, Craft-repair
60, Male,*,*, Exec-managerial
29, Male,*,*, Machine-op-inspct
54, Male,*,*, Sales
28, Female,*,*, ?
34, Male,*,*, Craft-repair
30, Female,*,*, Sales
19, Female,*,*, Priv-house-serv
26, Male,*,*, Handlers-cleaners
47, Male,*,*, Sales
50, Male,*,*, Exec-managerial
30, Female,*,*, Exec-managerial
44, Male,*,*, Machine-op-inspct
49, Male,*,*, Sales
37, Male,*,*, Sales
51, Male,*,*, Craft-repair
35, Male,*,*, Craft-repair
28, Female,*,*, Sales
66, Male,*,*, Farming-fishing
72, Female,*,*, Exec-managerial
39, Male,*,*, Sales
27, Male,*,*, Farming-fishing
57, Female,*,*, Adm-clerical
24, Male,*,*, Craft-repair
28, Male,*,*, Craft-repair
23, Female,*,*, Other-service
31, Female,*,*, Exec-managerial
23, Female,*,*, Other-service
31, Female,*,*, Other-service
27, Female,*,*, Prof-specialty
30, Male,*,*, Prof-specialty
31, Female,*,*, Prof-specialty
34, Male,*,*, Prof-specialty
57, Male,*,*, Adm-clerical
39, Male,*,*, Exec-managerial
23, Male,*,*, Craft-repair
24, Female,*,*, Other-service
36, Male,*,*, Prof-specialty
32, Male,*,*, Other-service
35, Female,*,*, Other-service
36, Male,*,*, Exec-managerial
23, Female,*,*, ?
47, Male,*,*, Machine-op-inspct
35, Male,*,*, Handlers-cleaners
44, Male,*,*, Tech-support
32, Male,*,*, Prof-specialty
32, Female,*,*, Exec-managerial
63, Female,*,*, Prof-specialty
34, Male,*,*, Craft-repair
47, Male,*,*, Craft-repair
27, Male,*,*, Sales
23, Female,*,*, Exec-managerial
19, Female,*,*, ?
50, Male,*,*, Craft-repair
49, Male,*,*, Prof-specialty
36, Male,*,*, Exec-managerial
23, Male,*,*, Exec-managerial
61, Female,*,*, Other-service
41, Male,*,*, Farming-fishing
27, Male,*,*, Exec-managerial
53, Male,*,*, Exec-managerial
17, Male,*,*, Adm-clerical
23, Male,*,*, ?
53, Male,*,*, Craft-repair
28, Male,*,*, Craft-repair
24, Female,*,*, Prof-specialty
22, Female,*,*, Adm-clerical
53, Male,*,*, Sales
18, Male,*,*, Other-service
24, Male,*,*, Sales
20, Female,*,*, Sales
30, Male,*,*, Transport-moving
37, Male,*,*, Prof-specialty
34, Male,*,*, Transport-moving
19, Male,*,*, Handlers-cleaners
20, Female,*,*, Adm-clerical
47, Female,*,*, Other-service
20, Male,*,*, ?
22, Female,*,*, Prof-specialty
42, Male,*,*, Exec-managerial
60, Female,*,*, Adm-clerical
32, Female,*,*, Priv-house-serv
46, Male,*,*, Exec-managerial
66, Female,*,*, Adm-clerical
37, Female,*,*, Other-service
34, Male,*,*, Exec-managerial
45, Male,*,*, Prof-specialty
35, Male,*,*, Farming-fishing
63, Male,*,*, ?
51, Male,*,*, Exec-managerial
36, Male,*,*, Protective-serv
25, Male,*,*, Adm-clerical
51, Female,*,*, Other-service
25, Male,*,*, Machine-op-inspct
19, Male,*,*, Farming-fishing
47, Male,*,*, Exec-managerial
59, Female,*,*, Protective-serv
34, Male,*,*, Exec-managerial
40, Female,*,*, Exec-managerial
42, Male,*,*, Machine-op-inspct
28, Female,*,*, ?
37, Male,*,*, Exec-managerial
51, Male,*,*, Sales
25, Male,*,*, Adm-clerical
31, Female,*,*, Adm-clerical
37, Male,*,*, Other-service
42, Male,*,*, Sales
29, Male,*,*, ?
35, Male,*,*, Sales
51, Male,*,*, Sales
22, Male,*,*, ?
49, Male,*,*, Craft-repair
26, Male,*,*, Prof-specialty
56, Female,*,*, Adm-clerical
52, Male,*,*, Prof-specialty
61, Male,*,*, Craft-repair
47, Female,*,*, Exec-managerial
52, Male,*,*, Craft-repair
30, Female,*,*, Craft-repair
43, Male,*,*, Sales
35, Male,*,*, Transport-moving
17, Male,*,*, ?
42, Male,*,*, Craft-repair
26, Female,*,*, Craft-repair
58, Male,*,*, Farming-fishing
66, Male,*,*, Sales
30, Male,*,*, Protective-serv
46, Female,*,*, Adm-clerical
45, Female,*,*, Adm-clerical
57, Female,*,*, Sales
25, Male,*,*, Exec-managerial
21, Female,*,*, Tech-support
37, Male,*,*, Craft-repair
45, Female,*,*, Prof-specialty
61, Female,*,*, ?
39, Male,*,*, Craft-repair
42, Female,*,*, Adm-clerical
20, Female,*,*, Machine-op-inspct
23, Male,*,*, Protective-serv
25, Male,*,*, Tech-support
47, Female,*,*, Priv-house-serv
24, Male,*,*, Sales
20, Female,*,*, ?
35, Male,*,*, Craft-repair
44, Female,*,*, Other-service
47, Male,*,*, Prof-specialty
28, Female,*,*, Adm-clerical
41, Female,*,*, Prof-specialty
31, Female,*,*, Adm-clerical
27, Female,*,*, Exec-managerial
47, Male,*,*, Craft-repair
44, Female,*,*, Sales
61, Female,*,*, Priv-house-serv
42, Female,*,*, Adm-clerical
46, Female,*,*, Other-service
46, Male,*,*, Exec-managerial
54, Female,*,*, Prof-specialty
49, Male,*,*, Tech-support
56, Female,*,*, Adm-clerical
52, Female,*,*, Prof-specialty
34, Male,*,*, Transport-moving
25, Male,*,*, Craft-repair
18, Female,*,*, Prof-specialty
58, Male,*,*, Machine-op-inspct
31, Male,*,*, Prof-specialty
29, Male,*,*, Craft-repair
28, Male,*,*, Machine-op-inspct
30, Male,*,*, Adm-clerical
21, Male,*,*, ?
44, Male,*,*, Prof-specialty
66, Male,*,*, ?
26, Male,*,*, Craft-repair
33, Male,*,*, Sales
57, Male,*,*, Sales
47, Male,*,*, Sales
41, Male,*,*, Exec-managerial
21, Female,*,*, Other-service
17, Male,*,*, Craft-repair
61, Male,*,*, ?
47, Female,*,*, ?
22, Female,*,*, Other-service
47, Male,*,*, Sales
45, Male,*,*, Exec-managerial
32, Male,*,*, Sales
59, Female,*,*, Priv-house-serv
38, Male,*,*, Craft-repair
33, Female,*,*, Protective-serv
41, Male,*,*, Machine-op-inspct
51, Male,*,*, Transport-moving
42, Male,*,*, Sales
27, Female,*,*, Prof-specialty
60, Male,*,*, Craft-repair
64, Female,*,*, Adm-clerical
37, Male,*,*, Machine-op-inspct
54, Male,*,*, Exec-managerial
36, Female,*,*, Exec-managerial
34, Male,*,*, Prof-specialty
41, Male,*,*, Sales
35, Male,*,*, Farming-fishing
63, Male,*,*, Sales
46, Male,*,*, Craft-repair
47, Male,*,*, Prof-specialty
24, Male,*,*, Machine-op-inspct
29, Male,*,*, Sales
50, Male,*,*, Transport-moving
22, Female,*,*, Adm-clerical
48, Female,*,*, Adm-clerical
30, Male,*,*, Handlers-cleaners
32, Male,*,*, Sales
39, Male,*,*, Machine-op-inspct
49, Male,*,*, Craft-repair
25, Female,*,*, Adm-clerical
50, Female,*,*, Adm-clerical
44, Male,*,*, Transport-moving
65, Male,*,*, Farming-fishing
28, Male,*,*, Adm-clerical
55, Female,*,*, Adm-clerical
49, Female,*,*, Prof-specialty
31, Female,*,*, Exec-managerial
47, Female,*,*, Machine-op-inspct
45, Male,*,*, Transport-moving
35, Female,*,*, Other-service
34, Male,*,*, Sales
49, Male,*,*, Protective-serv
39, Female,*,*, ?
27, Female,*,*, Other-service
42, Male,*,*, Handlers-cleaners
60, Male,*,*, ?
64, Male,*,*, Other-service
33, Male,*,*, Sales
23, Female,*,*, Adm-clerical
45, Male,*,*, Exec-managerial
34, Female,*,*, Machine-op-inspct
53, Female,*,*, Sales
22, Male,*,*, Craft-repair
57, Female,*,*, Other-service
20, Female,*,*, ?
23, Male,*,*, Craft-repair
31, Male,*,*, Transport-moving
23, Male,*,*, Tech-support
30, Female,*,*, Adm-clerical
32, Female,*,*, Prof-specialty
42, Female,*,*, Adm-clerical
51, Male,*,*, Transport-moving
59, Male,*,*, Sales
36, Female,*,*, Exec-managerial
45, Male,*,*, Sales
35, Male,*,*, Sales
33, Male,*,*, Machine-op-inspct
43, Female,*,*, Prof-specialty
60, Female,*,*, Tech-support
37, Male,*,*, Prof-specialty
35, Female,*,*, Tech-support
36, Male,*,*, Adm-clerical
38, Male,*,*, Prof-specialty
54, Male,*,*, Craft-repair
51, Male,*,*, Handlers-cleaners
45, Male,*,*, Craft-repair
63, Female,*,*, Exec-managerial
51, Male,*,*, Craft-repair
58, Male,*,*, Sales
64, Female,*,*, Adm-clerical
20, Male,*,*, Handlers-cleaners
44, Male,*,*, Adm-clerical
39, Female,*,*, Exec-managerial
45, Female,*,*, Adm-clerical
44, Male,*,*, Adm-clerical
22, Female,*,*, Exec-managerial
63, Male,*,*, Exec-managerial
26, Male,*,*, Other-service
42, Male,*,*, Farming-fishing
20, Female,*,*, Other-service
29, Male,*,*, Sales
38, Male,*,*, Exec-managerial
25, Male,*,*, Transport-moving
27, Male,*,*, Craft-repair
46, Female,*,*, Adm-clerical
31, Male,*,*, Craft-repair
24, Male,*,*, Exec-managerial
43, Male,*,*, Sales
23, Male,*,*, Machine-op-inspct
32, Female,*,*, Transport-moving
44, Male,*,*, Craft-repair
40, Male,*,*, Sales
38, Male,*,*, Craft-repair
23, Male,*,*, Machine-op-inspct
19, Female,*,*, Sales
41, Male,*,*, Sales
48, Male,*,*, Craft-repair
23, Male,*,*, Machine-op-inspct
47, Female,*,*, Other-service
42, Male,*,*, Craft-repair
17, Female,*,*, Sales
29, Female,*,*, Prof-specialty
21, Female,*,*, Prof-specialty
18, Male,*,*, ?
31, Male,*,*, Other-service
27, Female,*,*, Prof-specialty
29, Male,*,*, Prof-specialty
23, Female,*,*, Sales
41, Male,*,*, Prof-specialty
46, Male,*,*, Prof-specialty
34, Female,*,*, Protective-serv
42, Male,*,*, Craft-repair
18, Female,*,*, Handlers-cleaners
46, Male,*,*, Craft-repair
18, Male,*,*, ?
52, Male,*,*, Craft-repair
56, Female,*,*, Craft-repair
21, Male,*,*, Machine-op-inspct
22, Male,*,*, Craft-repair
31, Female,*,*, Adm-clerical
41, Male,*,*, Other-service
25, Female,*,*, Adm-clerical
43, Male,*,*, Exec-managerial
45, Female,*,*, Sales
26, Male,*,*, Tech-support
90, Male,*,*, Other-service
45, Male,*,*, Sales
30, Female,*,*, Other-service
42, Male,*,*, Craft-repair
20, Male,*,*, Handlers-cleaners
53, Male,*,*, Prof-specialty
64, Female,*,*, Adm-clerical
56, Male,*,*, Transport-moving
42, Male,*,*, Prof-specialty
26, Female,*,*, Sales
31, Female,*,*, Adm-clerical
40, Female,*,*, Adm-clerical
58, Male,*,*, Craft-repair
41, Male,*,*, Exec-managerial
58, Male,*,*, Sales
62, Male,*,*, Prof-specialty
65, Male,*,*, Sales
40, Male,*,*, Craft-repair
45, Male,*,*, Protective-serv
22, Male,*,*, Craft-repair
23, Male,*,*, ?
63, Male,*,*, Exec-managerial
39, Male,*,*, Exec-managerial
37, Male,*,*, Craft-repair
25, Male,*,*, ?
56, Male,*,*, Farming-fishing
32, Male,*,*, Sales
53, Female,*,*, Exec-managerial
32, Male,*,*, Prof-specialty
23, Male,*,*, Transport-moving
35, Male,*,*, Transport-moving
51, Male,*,*, Exec-managerial
19, Female,*,*, Adm-clerical
41, Male,*,*, Machine-op-inspct
22, Male,*,*, Transport-moving
23, Female,*,*, Tech-support
36, Male,*,*, Exec-managerial
27, Female,*,*, ?
45, Male,*,*, Craft-repair
23, Male,*,*, Farming-fishing
21, Female,*,*, Other-service
44, Male,*,*, Exec-managerial
29, Male,*,*, Sales
36, Male,*,*, Tech-support
18, Male,*,*, Handlers-cleaners
62, Male,*,*, Craft-repair
25, Male,*,*, Exec-managerial
34, Female,*,*, Exec-managerial
31, Female,*,*, Exec-managerial
37, Male,*,*, Exec-managerial
33, Male,*,*, Farming-fishing
22, Female,*,*, ?
28, Male,*,*, Sales
22, Male,*,*, ?
47, Male,*,*, Other-service
67, Male,*,*, ?
20, Male,*,*, ?
34, Male,*,*, Exec-managerial
26, Male,*,*, Prof-specialty
36, Male,*,*, Craft-repair
28, Male,*,*, Handlers-cleaners
22, Male,*,*, Transport-moving
47, Female,*,*, Other-service
33, Male,*,*, Adm-clerical
34, Female,*,*, Prof-specialty
25, Male,*,*, Craft-repair
37, Male,*,*, Handlers-cleaners
36, Male,*,*, Protective-serv
61, Male,*,*, Prof-specialty
74, Male,*,*, ?
57, Male,*,*, Craft-repair
55, Male,*,*, Prof-specialty
20, Female,*,*, Sales
43, Female,*,*, Sales
54, Male,*,*, Machine-op-inspct
25, Female,*,*, Adm-clerical
42, Male,*,*, Exec-managerial
23, Female,*,*, ?
17, Male,*,*, Craft-repair
39, Male,*,*, ?
63, Female,*,*, Other-service
19, Female,*,*, Exec-managerial
56, Male,*,*, Sales
33, Male,*,*, Sales
37, Male,*,*, Farming-fishing
27, Male,*,*, Transport-moving
36, Male,*,*, Adm-clerical
30, Male,*,*, Exec-managerial
22, Male,*,*, Prof-specialty
35, Male,*,*, Handlers-cleaners
20, Male,*,*, Handlers-cleaners
18, Female,*,*, Sales
25, Male,*,*, Machine-op-inspct
53, Female,*,*, Prof-specialty
21, Female,*,*, ?
19, Female,*,*, Sales
34, Male,*,*, Machine-op-inspct
32, Female,*,*, Adm-clerical
20, Male,*,*, Machine-op-inspct
70, Male,*,*, Other-service
57, Male,*,*, Exec-managerial
54, Male,*,*, Sales
34, Male,*,*, Machine-op-inspct
48, Male,*,*, Exec-managerial
42, Female,*,*, Other-service
45, Male,*,*, Adm-clerical
27, Male,*,*, Other-service
51, Male,*,*, Other-service
36, Female,*,*, Adm-clerical
33, Male,*,*, Exec-managerial
50, Male,*,*, Farming-fishing
44, Male,*,*, Exec-managerial
39, Male,*,*, Prof-specialty
55, Male,*,*, Farming-fishing
24, Female,*,*, Adm-clerical
35, Male,*,*, Sales
32, Male,*,*, Craft-repair
66, Male,*,*, ?
68, Female,*,*, Adm-clerical
29, Male,*,*, Transport-moving
24, Male,*,*, Sales
61, Male,*,*, Machine-op-inspct
34, Male,*,*, Machine-op-inspct
55, Male,*,*, Prof-specialty
20, Male,*,*, ?
41, Female,*,*, Sales
36, Male,*,*, Farming-fishing
60, Male,*,*, Craft-repair
61, Male,*,*, Craft-repair
35, Male,*,*, Sales
42, Male,*,*, Exec-managerial
26, Male,*,*, Tech-support
44, Female,*,*, Other-service
31, Male,*,*, Adm-clerical
39, Male,*,*, Other-service
20, Female,*,*, Tech-support
32, Male,*,*, Craft-repair
32, Male,*,*, Sales
61, Male,*,*, Machine-op-inspct
54, Female,*,*, Adm-clerical
23, Male,*,*, Craft-repair
19, Male,*,*, Sales
31, Male,*,*, Prof-specialty
35, Male,*,*, Handlers-cleaners
29, Female,*,*, Other-service
29, Female,*,*, Protective-serv
25, Female,*,*, Other-service
46, Female,*,*, Sales
35, Female,*,*, Other-service
20, Male,*,*, Sales
24, Female,*,*, Adm-clerical
48, Female,*,*, Adm-clerical
37, Female,*,*, Machine-op-inspct
60, Male,*,*, Sales
39, Male,*,*, Craft-repair
29, Female,*,*, Adm-clerical
31, Male,*,*, Craft-repair
38, Male,*,*, Craft-repair
26, Male,*,*, Craft-repair
64, Male,*,*, Exec-managerial
46, Male,*,*, Protective-serv
69, Male,*,*, ?
39, Male,*,*, Sales
48, Female,*,*, Machine-op-inspct
46, Female,*,*, Sales
42, Male,*,*, Sales
39, Female,*,*, Sales
50, Male,*,*, Tech-support
24, Female,*,*, Prof-specialty
30, Female,*,*, Tech-support
39, Male,*,*, Sales
29, Male,*,*, Craft-repair
23, Female,*,*, Transport-moving
21, Male,*,*, ?
32, Male,*,*, Craft-repair
69, Male,*,*, Machine-op-inspct
55, Male,*,*, Handlers-cleaners
41, Male,*,*, Sales
44, Male,*,*, Exec-managerial
18, Male,*,*, Adm-clerical
74, Male,*,*, Exec-managerial
40, Male,*,*, Prof-specialty
27, Male,*,*, Craft-repair
75, Male,*,*, ?
55, Female,*,*, Adm-clerical
52, Male,*,*, Craft-repair
54, Female,*,*, Sales
36, Male,*,*, Craft-repair
76, Male,*,*, ?
26, Female,*,*, Handlers-cleaners
18, Male,*,*, Craft-repair
38, Male,*,*, Exec-managerial
50, Male,*,*, Transport-moving
19, Female,*,*, ?
32, Male,*,*, Exec-managerial
57, Male,*,*, Sales
20, Male,*,*, Protective-serv
27, Female,*,*, Adm-clerical
31, Male,*,*, Exec-managerial
60, Female,*,*, Machine-op-inspct
52, Female,*,*, Craft-repair
61, Male,*,*, Transport-moving
57, Male,*,*, Craft-repair
19, Male,*,*, ?
59, Male,*,*, Sales
34, Male,*,*, Craft-repair
31, Male,*,*, Craft-repair
42, Male,*,*, Protective-serv
70, Female,*,*, Adm-clerical
47, Male,*,*, Adm-clerical
47, Male,*,*, ?
29, Male,*,*, Transport-moving
27, Male,*,*, Handlers-cleaners
25, Female,*,*, Other-service
51, Male,*,*, Exec-managerial
28, Female,*,*, Other-service
35, Male,*,*, Craft-repair
36, Male,*,*, Craft-repair
54, Female,*,*, ?
46, Male,*,*, Craft-repair
52, Female,*,*, Other-service
65, Male,*,*, Machine-op-inspct
43, Male,*,*, Machine-op-inspct
41, Female,*,*, Prof-specialty
34, Female,*,*, Exec-managerial
47, Male,*,*, Exec-managerial
49, Male,*,*, Exec-managerial
21, Female,*,*, Other-service
20, Female,*,*, Other-service
18, Male,*,*, Protective-serv
27, Male,*,*, Sales
34, Male,*,*, Craft-repair
38, Female,*,*, Adm-clerical
24, Male,*,*, Adm-clerical
34, Male,*,*, Sales
47, Male,*,*, Machine-op-inspct
27, Female,*,*, Exec-managerial
63, Female,*,*, Adm-clerical
34, Male,*,*, Adm-clerical
25, Male,*,*, Sales
54, Male,*,*, Machine-op-inspct
19, Female,*,*, ?
35, Female,*,*, Sales
24, Male,*,*, Transport-moving
26, Female,*,*, Adm-clerical
59, Female,*,*, Adm-clerical
43, Female,*,*, Prof-specialty
20, Female,*,*, Other-service
41, Male,*,*, Farming-fishing
51, Male,*,*, Sales
27, Female,*,*, Adm-clerical
36, Male,*,*, Exec-managerial
25, Male,*,*, Farming-fishing
55, Male,*,*, Sales
22, Female,*,*, Prof-specialty
58, Male,*,*, Prof-specialty
43, Female,*,*, Adm-clerical
39, Female,*,*, Adm-clerical
40, Female,*,*, Machine-op-inspct
46, Male,*,*, Exec-managerial
54, Female,*,*, Adm-clerical
19, Male,*,*, Sales
24, Male,*,*, Adm-clerical
53, Male,*,*, ?
24, Male,*,*, Prof-specialty
29, Male,*,*, Farming-fishing
56, Male,*,*, Exec-managerial
54, Male,*,*, ?
21, Female,*,*, ?
34, Male,*,*, Craft-repair
56, Female,*,*, Machine-op-inspct
34, Male,*,*, Prof-specialty
19, Female,*,*, Sales
32, Male,*,*, Sales
48, Female,*,*, Adm-clerical
67, Male,*,*, ?
47, Male,*,*, Transport-moving
52, Male,*,*, Transport-moving
40, Female,*,*, Machine-op-inspct
28, Male,*,*, Craft-repair
41, Male,*,*, Exec-managerial
57, Male,*,*, Craft-repair
51, Female,*,*, Adm-clerical
26, Female,*,*, ?
36, Male,*,*, Prof-specialty
33, Male,*,*, Exec-managerial
46, Male,*,*, Craft-repair
50, Female,*,*, Adm-clerical
33, Male,*,*, Craft-repair
77, Male,*,*, Machine-op-inspct
39, Male,*,*, Exec-managerial
67, Male,*,*, ?
35, Female,*,*, Handlers-cleaners
23, Female,*,*, Craft-repair
37, Female,*,*, Prof-specialty
41, Male,*,*, Transport-moving
60, Male,*,*, Adm-clerical
32, Male,*,*, Adm-clerical
56, Male,*,*, Transport-moving
45, Female,*,*, Tech-support
24, Female,*,*, Exec-managerial
18, Male,*,*, Handlers-cleaners
31, Male,*,*, Other-service
21, Male,*,*, ?
45, Male,*,*, Exec-managerial
23, Female,*,*, Other-service
45, Male,*,*, Exec-managerial
18, Female,*,*, Sales
25, Male,*,*, Transport-moving
31, Male,*,*, Sales
19, Male,*,*, Machine-op-inspct
41, Male,*,*, Exec-managerial
27, Male,*,*, Transport-moving
23, Female,*,*, Adm-clerical
31, Male,*,*, Sales
40, Male,*,*, Handlers-cleaners
41, Male,*,*, Transport-moving
25, Male,*,*, Sales
42, Male,*,*, Craft-repair
24, Female,*,*, Craft-repair
42, Male,*,*, Craft-repair
45, Male,*,*, Craft-repair
52, Male,*,*, Exec-managerial
34, Male,*,*, Craft-repair
32, Male,*,*, Handlers-cleaners
54, Male,*,*, Craft-repair
42, Male,*,*, Tech-support
32, Male,*,*, Tech-support
40, Female,*,*, ?
55, Male,*,*, Sales
66, Male,*,*, ?
52, Male,*,*, Prof-specialty
21, Female,*,*, Adm-clerical
33, Female,*,*, Exec-managerial
52, Male,*,*, ?
28, Female,*,*, Machine-op-inspct
27, Male,*,*, Craft-repair
42, Female,*,*, Prof-specialty
27, Female,*,*, Adm-clerical
47, Male,*,*, Craft-repair
19, Female,*,*, Other-service
46, Male,*,*, Craft-repair
55, Female,*,*, Other-service
50, Male,*,*, Sales
32, Female,*,*, Adm-clerical
28, Female,*,*, Adm-clerical
23, Female,*,*, Adm-clerical
43, Male,*,*, Exec-managerial
34, Male,*,*, Prof-specialty
19, Male,*,*, Adm-clerical
37, Male,*,*, Exec-managerial
27, Female,*,*, Adm-clerical
18, Female,*,*, Sales
31, Female,*,*, Adm-clerical
49, Male,*,*, Transport-moving
26, Male,*,*, Prof-specialty
48, Male,*,*, Craft-repair
39, Male,*,*, Craft-repair
41, Female,*,*, Machine-op-inspct
48, Female,*,*, Prof-specialty
40, Female,*,*, Exec-managerial
70, Male,*,*, Sales
20, Male,*,*, Handlers-cleaners
38, Male,*,*, Other-service
37, Female,*,*, Other-service
49, Female,*,*, Exec-managerial
51, Male,*,*, Handlers-cleaners
43, Male,*,*, Sales
38, Male,*,*, Prof-specialty
18, Male,*,*, ?
23, Male,*,*, Other-service
34, Male,*,*, Craft-repair
62, Male,*,*, ?
33, Male,*,*, Adm-clerical
31, Female,*,*, Farming-fishing
64, Female,*,*, Tech-support
26, Male,*,*, Prof-specialty
55, Male,*,*, Prof-specialty
61, Male,*,*, Prof-specialty
37, Male,*,*, Tech-support
27, Female,*,*, Adm-clerical
49, Male,*,*, Prof-specialty
55, Male,*,*, Prof-specialty
42, Male,*,*, Transport-moving
22, Female,*,*, ?
61, Male,*,*, Craft-repair
64, Male,*,*, Adm-clerical
46, Male,*,*, Other-service
24, Male,*,*, Exec-managerial
27, Male,*,*, Craft-repair
47, Male,*,*, Transport-moving
18, Male,*,*, Other-service
48, Male,*,*, Sales
50, Male,*,*, Farming-fishing
40, Female,*,*, Prof-specialty
56, Male,*,*, Sales
34, Female,*,*, Adm-clerical
56, Male,*,*, Sales
18, Male,*,*, Other-service
21, Female,*,*, Other-service
40, Female,*,*, Tech-support
27, Male,*,*, Handlers-cleaners
52, Male,*,*, Prof-specialty
46, Female,*,*, Sales
23, Female,*,*, Adm-clerical
50, Male,*,*, Tech-support
19, Male,*,*, Machine-op-inspct
20, Male,*,*, Other-service
39, Female,*,*, Exec-managerial
24, Male,*,*, Craft-repair
72, Female,*,*, Adm-clerical
42, Female,*,*, Prof-specialty
42, Male,*,*, Sales
51, Male,*,*, Exec-managerial
39, Male,*,*, Sales
40, Female,*,*, Adm-clerical
34, Male,*,*, Sales
19, Male,*,*, Handlers-cleaners
26, Female,*,*, Exec-managerial
45, Female,*,*, Prof-specialty
28, Female,*,*, Prof-specialty
30, Male,*,*, Prof-specialty
32, Female,*,*, Adm-clerical
19, Female,*,*, Other-service
21, Male,*,*, Other-service
54, Female,*,*, Priv-house-serv
62, Male,*,*, Prof-specialty
25, Male,*,*, Other-service
49, Female,*,*, Exec-managerial
32, Male,*,*, Craft-repair
26, Male,*,*, Prof-specialty
37, Male,*,*, Protective-serv
58, Female,*,*, Sales
37, Female,*,*, Adm-clerical
41, Female,*,*, Exec-managerial
38, Male,*,*, Exec-managerial
47, Male,*,*, Other-service
42, Male,*,*, Other-service
30, Male,*,*, Adm-clerical
43, Male,*,*, Sales
34, Male,*,*, Machine-op-inspct
57, Female,*,*, Exec-managerial
46, Male,*,*, Machine-op-inspct
32, Male,*,*, Transport-moving
20, Female,*,*, Machine-op-inspct
47, Male,*,*, Sales
55, Male,*,*, ?
53, Male,*,*, Exec-managerial
43, Male,*,*, Sales
24, Female,*,*, Other-service
43, Male,*,*, Exec-managerial
22, Male,*,*, Handlers-cleaners
40, Male,*,*, Exec-managerial
48, Male,*,*, Exec-managerial
56, Male,*,*, ?
34, Male,*,*, ?
51, Male,*,*, Craft-repair
24, Female,*,*, Adm-clerical
19, Female,*,*, Other-service
34, Female,*,*, Adm-clerical
24, Male,*,*, Craft-repair
41, Male,*,*, Transport-moving
24, Female,*,*, Sales
22, Male,*,*, Protective-serv
32, Female,*,*, Adm-clerical
41, Female,*,*, Exec-managerial
20, Male,*,*, Other-service
31, Male,*,*, Other-service
55, Male,*,*, Tech-support
